,Composition,VEC,Electronegativity_Difference,Atomic_Radius_Diff,Mixing_Enthalpy,Mixing_Entropy,E/A,EWF,Mod_Mismatch,DeltaG,ShearModG,Tm,Ec,Cond__AC,Cond__AM,Cond__HM,Cond__PM,Cond__WR,Li,Mg,Al,Si,Sc,Ti,V,Cr,Mn,Fe,Ni,Co,Cu,Zn,Zr,Nb,Mo,Sn,Hf,Ta,W,HV
63,Al0.089 Co0.182 Cr0.182 Fe0.182 Mn0.182 Ni0.182 ,7.554554554554554,0.1393319740209337,4.784564513988625,-8.71046020995971,14.687329193742649,1.217327327327327,9686.795924491958,-0.04372018726911587,0.07699852336229167,79.92592592592592,1713.4907407407404,3.96933933933934,1,0,0,0,0,0.0,0.0,0.0890890890890891,0.0,0.0,0.0,0.0,0.18218218218218216,0.18218218218218216,0.18218218218218216,0.18218218218218216,0.18218218218218216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0
64,Al0.091 Co0.182 Cr0.182 Cu0.182 Fe0.182 Ni0.182 ,8.272727272727273,0.1093255053301949,4.1692078610563055,-1.520661157024794,14.697985763189829,1.211818181818182,11006.35948691933,-0.06112711517619966,0.11761646570740256,74.36363636363636,1682.9499999999994,4.071818181818182,1,0,0,0,0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.18181818181818185,0.0,0.18181818181818185,0.18181818181818185,0.18181818181818185,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0
66,Al0.091 Co0.227 Cr0.227 Fe0.227 Ni0.227 ,7.771771771771772,0.11022473331415464,4.2278694071948495,-8.231130028927828,13.012717386938428,1.2194494494494494,11359.751336313091,-0.04764797502115842,0.08323741914756216,81.44344344344346,1773.7635135135138,4.2193793793793795,1,0,0,0,0,0.0,0.0,0.09109109109109108,0.0,0.0,0.0,0.0,0.22722722722722724,0.0,0.22722722722722724,0.22722722722722724,0.22722722722722724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
67,Al0.091 Cr0.182 Cu0.182 Fe0.182 Ni0.364 ,8.454545454545455,0.11309324756424716,4.199625405951276,-2.512396694214876,12.602296322285275,1.2354545454545456,11393.793330904431,-0.06099858298285647,0.11711183819155264,74.54545454545455,1675.3136363636365,4.080909090909092,1,0,0,0,0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.18181818181818185,0.0,0.18181818181818185,0.3636363636363637,0.0,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0
68,Al0.091 Cr0.303 Fe0.455 Ni0.152 ,7.243756243756244,0.10296612235716712,4.2816040201278405,-6.523211054679588,10.179602059153495,1.2055344655344655,9214.120212013062,-0.049035067279799546,0.08173081211190175,85.98701298701297,1813.494255744256,4.1689010989011,1,0,0,0,0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.3026973026973027,0.0,0.4545454545454546,0.15184815184815187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0
69,Al0.091 Hf0.182 Nb0.182 Ta0.182 Ti0.182 Zr0.182 ,4.272727272727273,0.12134235427973515,4.95959406314837,-7.669421487603308,14.697985763189829,1.5972727272727274,5306.275983261999,-0.0519495011714207,0.1173125812649188,41.27272727272727,2369.9318181818185,6.3463636363636375,1,0,0,0,0,0.0,0.0,0.09090909090909093,0.0,0.0,0.18181818181818185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818185,0.18181818181818185,0.0,0.0,0.18181818181818185,0.18181818181818185,0.0,396.0
70,Al0.100 Co0.200 Cr0.200 Fe0.200 Mo0.100 Ni0.200 ,7.5,0.1525811259625515,4.881642943938997,-8.680000000000001,14.534239717733955,1.272,11029.291606277837,-0.09121250522808737,0.1583757746601667,74.2,1868.725,4.463,1,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,571.0
72,Al0.100 Co0.250 Cr0.080 Fe0.150 Ni0.360 Ti0.060 ,8.069999999999999,0.12243410472576664,5.655462384861324,-13.974800000000002,13.303617283380088,1.2755999999999998,12646.077073625098,-0.0444908709500455,0.08080603000967093,72.85000000000002,1714.265,4.2959000000000005,1,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.06,0.0,0.08,0.0,0.15,0.36,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0
74,Al0.100 Co0.300 Cr0.300 Fe0.300 ,7.1999999999999975,0.10438390680559907,4.397561875999234,-6.960000000000001,10.923823274671237,1.2009999999999998,9825.623113900732,-0.05366223589131573,0.09170564372803132,84.2,1805.125,4.17,1,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0
75,Al0.100 Cr0.350 Cu0.240 Fe0.050 Ni0.260 ,8.04,0.1259674164218668,4.28541024758964,-1.0716000000000008,11.974737254546454,1.2170999999999998,10547.388589560198,-0.08439650875952492,0.15806335066190025,78.23,1703.809,3.98,1,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.35,0.0,0.05,0.26,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0
76,Al0.100 Cr0.350 Cu0.250 Fe0.050 Ni0.250 ,8.05,0.12587295182047648,4.279152910092332,-0.6900000000000003,11.978063926830506,1.2155,10480.000535495436,-0.08525518545025637,0.16068383171890666,77.95,1700.125,3.9705,1,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.35,0.0,0.05,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0
77,Al0.100 Cr0.350 Cu0.260 Fe0.050 Ni0.240 ,8.06,0.12577833676750538,4.272744719710237,-0.3116000000000009,11.974737254546454,1.2139,10412.971653560044,-0.08610023570713346,0.1633120678117628,77.67,1696.441,3.9610000000000003,1,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.35,0.0,0.05,0.24,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0
78,Al0.100 Nb0.200 Ta0.160 Ti0.300 V0.040 Zr0.200 ,4.3,0.0997214119434738,4.926541183491413,-8.6176,13.778673236265162,1.4922,5884.646599304807,-0.039948399882389324,0.08848122474114699,42.92,2256.465,6.0664,1,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.3,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.16,0.0,530.0
79,Al0.101 Co0.180 Cr0.180 Fe0.180 Mn0.180 Ni0.180 ,7.4955044955044965,0.1393560632164144,4.926646542464215,-9.241427902766564,14.750696315924232,1.2405694305694308,9631.918640895285,-0.0468940428560869,0.08327619370884326,79.22677322677323,1703.3748751248752,3.961828171828172,1,0,0,0,0,0.0,0.0,0.10089910089910092,0.0,0.0,0.0,0.0,0.17982017982017984,0.17982017982017984,0.17982017982017984,0.17982017982017984,0.17982017982017984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0
80,Al0.102 Co0.204 Cr0.204 Fe0.204 Mo0.082 Ni0.204 ,7.530000000000001,0.14685117772765735,4.8417676411838135,-8.761391999999999,14.42618339043443,1.26964,11062.434929861145,-0.08529347326631108,0.14635110803603468,75.28399999999998,1848.2995000000005,4.41586,1,0,0,0,0,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.204,0.0,0.204,0.204,0.204,0.0,0.0,0.0,0.0,0.08200000000000003,0.0,0.0,0.0,0.0,430.0
81,Al0.104 Co0.208 Cr0.208 Fe0.208 Mo0.062 Ni0.208 ,7.563126252505009,0.13989769108325492,4.792655717490635,-8.847064871225415,14.264643602514107,1.2670340681362724,11099.128446485058,-0.07832668877676252,0.13331847973322314,76.48096192384769,1825.7454909819642,4.363807615230462,1,0,0,0,0,0.0,0.0,0.10420841683366733,0.0,0.0,0.0,0.0,0.20841683366733466,0.0,0.20841683366733466,0.20841683366733466,0.20841683366733466,0.0,0.0,0.0,0.0,0.06212424849699399,0.0,0.0,0.0,0.0,340.0
82,Al0.106 Co0.213 Cr0.213 Fe0.213 Mo0.043 Ni0.213 ,7.597402597402596,0.13242263008387342,4.733061354743923,-8.907723644986376,14.052242160465159,1.2636463536463536,11137.795938433608,-0.07101221026245977,0.120735317020202,77.66233766233766,1804.4060939060932,4.314015984015984,1,0,0,0,0,0.0,0.0,0.10589410589410587,0.0,0.0,0.0,0.0,0.2127872127872128,0.0,0.2127872127872128,0.2127872127872128,0.2127872127872128,0.0,0.0,0.0,0.0,0.04295704295704295,0.0,0.0,0.0,0.0,290.0
83,Al0.107 Cr0.179 Cu0.179 Fe0.179 Ni0.357 ,8.357642357642359,0.11547612996666992,4.484386291864352,-3.2426115343198263,12.722480891295215,1.2665534465534467,11271.679213114561,-0.06491297566947574,0.1253069020940814,73.6953046953047,1662.28986013986,4.0684715284715285,1,0,0,0,0,0.0,0.0,0.10689310689310692,0.0,0.0,0.0,0.0,0.17882117882117884,0.0,0.17882117882117884,0.3566433566433567,0.0,0.17882117882117884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0
84,Al0.109 Co0.217 Cr0.217 Fe0.217 Mo0.022 Ni0.217 ,7.627627627627628,0.12346431724116087,4.683791974230856,-9.024628231835438,13.738731181860766,1.2626526526526527,11170.270852855374,-0.0628070064026016,0.10803787827765106,78.86886886886887,1779.828078078078,4.258378378378378,1,0,0,0,0,0.0,0.0,0.1091091091091091,0.0,0.0,0.0,0.0,0.2172172172172172,0.0,0.2172172172172172,0.2172172172172172,0.2172172172172172,0.0,0.0,0.0,0.0,0.022022022022022025,0.0,0.0,0.0,0.0,220.0
85,Al0.110 Co0.178 Cr0.178 Fe0.178 Mn0.178 Ni0.178 ,7.450000000000001,0.13935800802250295,5.029727667938828,-9.639056000000004,14.790722003339415,1.2584800000000005,9589.80668759627,-0.049252952232136486,0.08815054386861154,78.68800000000002,1695.5795000000005,3.9560400000000007,1,0,0,0,0,0.0,0.0,0.11000000000000004,0.0,0.0,0.0,0.0,0.17800000000000002,0.17800000000000002,0.17800000000000002,0.17800000000000002,0.17800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0
86,Al0.110 Cr0.280 Cu0.270 Fe0.060 Ni0.280 ,8.260000000000002,0.12490296233476607,4.43973717852892,-1.0676,12.288655740339632,1.2465,10755.843281504274,-0.0836417569293472,0.16547765493731598,74.22,1657.3695,3.9632000000000014,1,0,0,0,0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.28,0.0,0.06,0.28,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0
87,Al0.110 Cr0.280 Cu0.290 Fe0.070 Ni0.250 ,8.26,0.12427690855504893,4.4275781170960755,-0.1836000000000005,12.396330747328985,1.2422,10531.182617876788,-0.08506915701435169,0.17030785341670573,73.72,1650.8215,3.9426,1,0,0,0,0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.28,0.0,0.07,0.25,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0
88,Al0.110 Cr0.290 Cu0.290 Fe0.050 Ni0.260 ,8.26,0.1254601131834337,4.42137851613776,-0.4384,12.145709107682931,1.242,10619.213783901749,-0.08620000461672668,0.17192555380333707,73.99,1653.2215,3.9424,1,0,0,0,0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.29,0.0,0.05,0.26,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0
89,Al0.111 Co0.222 Cr0.222 Cu0.222 Fe0.222 ,7.8888888888888875,0.11036415592745792,4.490794822565716,0.8888888888888897,13.145944062350495,1.2233333333333334,9724.154565432384,-0.07420717826325446,0.1450369288207125,74.00000000000001,1673.3833333333334,3.99,1,0,0,0,0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.0,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0
92,Al0.111 Co0.222 Cr0.222 Fe0.222 Ni0.222 ,7.666666666666668,0.11254628677422752,4.602314541215469,-9.086419753086421,13.145944062350495,1.2588888888888892,11214.473421238154,-0.05310998978305808,0.09419049884515927,80.22222222222223,1755.2500000000002,4.201111111111112,1,0,0,0,0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0
93,Al0.111 Cr0.222 Cu0.222 Fe0.222 Ni0.222 ,8.11111111111111,0.11608851454763533,4.533257494134598,-0.5925925925925926,13.145944062350495,1.252222222222222,10152.780136073814,-0.07397830308342704,0.144281795690057,74.22222222222223,1664.0500000000006,4.001111111111111,1,0,0,0,0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.22222222222222224,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0
94,Al0.111 Cr0.222 Fe0.222 Mn0.222 Ni0.222 ,7.222222222222222,0.1388044187577134,5.131444061597974,-9.283950617283953,13.145944062350495,1.2633333333333332,8654.226790350815,-0.05221999906710241,0.09181786619973437,80.8888888888889,1699.4722222222226,3.874444444444445,1,0,0,0,0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0
95,Al0.111 Cr0.222 Fe0.222 Ni0.444 ,7.8888888888888875,0.11803954139750512,4.633769656135376,-10.172839506172838,10.584545856800485,1.2877777777777777,11696.976125362531,-0.05263189880768729,0.09333887854461093,80.44444444444444,1745.9166666666665,4.212222222222223,1,0,0,0,0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0
96,Al0.111 Cr0.222 Fe0.333 Mn0.222 Ni0.111 ,7.0,0.1287643076072723,5.163252278813972,-7.259259259259263,12.662552188992088,1.2511111111111108,7858.866325751231,-0.05153641559073247,0.0898774213187417,81.55555555555556,1708.5833333333335,3.8566666666666674,1,0,0,0,0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.22222222222222224,0.22222222222222224,0.33333333333333337,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0
98,Al0.111 Mo0.222 Nb0.222 Ti0.222 V0.222 ,4.777777777777779,0.23783488410820955,3.932392780180309,-8.987654320987653,13.145944062350495,1.39,6975.110255105107,-0.041978528153687904,0.08487654320987656,36.0,2267.916666666667,5.832222222222222,1,0,0,0,0,0.0,0.0,0.11111111111111112,0.0,0.0,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.22222222222222224,0.0,0.0,0.0,0.0,487.0
99,Al0.118 Cr0.294 Fe0.441 Ni0.147 ,7.1160000000000005,0.10502155778696108,4.7832267580973085,-7.451136,10.434480830724073,1.2592299999999998,9104.653287384424,-0.05703903361898741,0.09738382326136208,84.21199999999997,1787.3935,4.145580000000002,1,0,0,0,0,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.294,0.0,0.441,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0
100,Al0.120 Co0.176 Cr0.176 Fe0.176 Mn0.176 Ni0.176 ,7.4,0.1393434662982086,5.137027311031379,-10.064384000000002,14.826601195687847,1.2781600000000002,9543.711417653718,-0.05176097266550698,0.09354323117611574,78.096,1687.014,3.9496800000000007,1,0,0,0,0,0.0,0.0,0.12000000000000002,0.0,0.0,0.0,0.0,0.17600000000000002,0.17600000000000002,0.17600000000000002,0.17600000000000002,0.17600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0
101,Al0.120 Cr0.310 Cu0.200 Fe0.050 Ni0.320 ,8.02,0.12741565837839552,4.635955935108822,-3.6748,12.087494456050965,1.2701,10939.827615828637,-0.08385371095018859,0.1576280383477272,76.78999999999998,1686.5300000000002,4.0106,1,0,0,0,0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.31,0.0,0.05,0.32,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0
102,Al0.120 Cr0.310 Cu0.210 Fe0.050 Ni0.310 ,8.03,0.12732572403092782,4.6290368247678,-3.2907999999999995,12.123215033943813,1.2685,10870.355387731564,-0.08472560331926332,0.1601853646671832,76.50999999999998,1682.846,4.0011,1,0,0,0,0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.31,0.0,0.05,0.31,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0
104,Al0.123 Cr0.175 Cu0.175 Fe0.175 Ni0.351 ,8.262262262262261,0.11771403625766046,4.742973318480699,-3.989899809719631,12.811268993858711,1.2984384384384386,11164.170684873614,-0.06856732532239196,0.13346967932922332,72.82182182182183,1648.9947447447448,4.056716716716717,1,0,0,0,0,0.0,0.0,0.12312312312312315,0.0,0.0,0.0,0.0,0.1751751751751752,0.0,0.1751751751751752,0.35135135135135137,0.0,0.1751751751751752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0
105,Al0.125 Co0.125 Cr0.125 Fe0.125 Ni0.125 Ti0.125 V0.125 Zr0.125 ,6.125,0.18199845466376904,9.337888365261447,-26.75,17.289437887462565,1.3375,8457.168988404877,-0.09504533787991094,0.2019160981274496,62.25,1824.78125,4.6262500000000015,1,0,0,0,0,0.0,0.0,0.125,0.0,0.0,0.125,0.125,0.125,0.0,0.125,0.125,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,780.0
106,Al0.125 Co0.125 Cr0.125 Fe0.125 Ni0.500 ,8.25,0.11475517417528495,4.838493906754387,-10.625,11.526291924975045,1.3312499999999998,13177.032454057542,-0.04852584862527965,0.08948024856237789,75.25,1692.90625,4.24,1,0,0,0,0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0
108,Al0.130 Co0.174 Cr0.174 Fe0.174 Mn0.174 Ni0.174 ,7.35,0.13931145537966355,5.238479182434051,-10.477584000000004,14.854598782336135,1.2978400000000003,9497.800934044937,-0.05418548742772119,0.09897433811892227,77.50399999999998,1678.4485000000006,3.943320000000001,1,0,0,0,0,0.0,0.0,0.13000000000000006,0.0,0.0,0.0,0.0,0.17400000000000002,0.17400000000000002,0.17400000000000002,0.17400000000000002,0.17400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0
109,Al0.130 Co0.217 Cr0.217 Fe0.217 Ni0.217 ,7.56613226452906,0.1145786759341518,4.914083079861336,-9.860823852113047,13.241583917383807,1.296613226452906,11076.965229710751,-0.05799713821744198,0.10482147359478468,79.05410821643288,1737.5415831663327,4.183637274549098,1,0,0,0,0,0.0,0.0,0.1302605210420842,0.0,0.0,0.0,0.0,0.21743486973947893,0.0,0.21743486973947893,0.21743486973947893,0.21743486973947893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0
110,Al0.130 Cr0.217 Fe0.217 Mn0.217 Ni0.217 ,7.1312625250501025,0.13828358910100125,5.311370295136469,-10.049935542427544,13.241583917383807,1.3009619238476955,8592.417675509241,-0.05715266157043554,0.1025213490745944,79.70641282565131,1682.9654308617237,3.8640080160320647,1,0,0,0,0,0.0,0.0,0.1302605210420842,0.0,0.0,0.0,0.0,0.21743486973947893,0.21743486973947893,0.21743486973947893,0.21743486973947893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0
111,Al0.130 Cr0.280 Cu0.220 Fe0.060 Ni0.310 ,8.07,0.12708265027138832,4.772107481548273,-3.372000000000001,12.36060000830132,1.2915,10860.658680884411,-0.08552897277461866,0.1658749367203911,74.62,1659.9345,3.9897,1,0,0,0,0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.28,0.0,0.06,0.31,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0
112,Al0.130 Hf0.174 Nb0.174 Ta0.174 Ti0.174 Zr0.174 ,4.218000000000001,0.12214123627997225,4.933518004635453,-11.513232000000004,14.854598782336135,1.6580200000000005,5340.338915579485,-0.053278264914839744,0.12174666915012065,40.616,2308.154500000001,6.21924,1,0,0,0,0,0.0,0.0,0.13000000000000006,0.0,0.0,0.17400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17400000000000002,0.17400000000000002,0.0,0.0,0.17400000000000002,0.17400000000000002,0.0,427.0
113,Al0.133 Co0.167 Cr0.167 Fe0.167 Ni0.167 Ti0.200 ,6.703296703296702,0.1439901355945738,7.318858884848673,-21.95294016672638,14.841138426055426,1.3217282717282717,9834.050581019052,-0.07681846646585659,0.15462305929798276,70.3036963036963,1750.1161338661334,4.290649350649351,1,0,0,0,0,0.0,0.0,0.13286713286713284,0.0,0.0,0.19980019980019972,0.0,0.16683316683316682,0.0,0.16683316683316682,0.16683316683316682,0.16683316683316682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.9
115,Al0.138 Co0.172 Cr0.172 Cu0.172 Fe0.172 Ni0.172 ,7.997995991983969,0.11581932311130735,4.9263771778771615,-3.629254500985943,14.87218592264595,1.3055110220440884,10691.818610151044,-0.0719054027509697,0.1418280585657347,71.84368737474952,1643.8874749498998,4.036292585170342,1,0,0,0,0,0.0,0.0,0.13827655310621248,0.0,0.0,0.0,0.0,0.17234468937875755,0.0,0.17234468937875755,0.17234468937875755,0.17234468937875755,0.17234468937875755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0
116,Al0.138 Cr0.172 Cu0.172 Fe0.172 Ni0.345 ,8.172172172172171,0.11965080825266122,4.9587314069383375,-4.63444826207589,12.881648909693416,1.3277477477477475,11056.10756637527,-0.07183975725734831,0.1412332068592536,72.02002002002001,1636.7384384384384,4.045305305305305,1,0,0,0,0,0.0,0.0,0.13813813813813816,0.0,0.0,0.0,0.0,0.17217217217217218,0.0,0.17217217217217218,0.3453453453453453,0.0,0.17217217217217218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0
117,Al0.139 Co0.172 Cr0.172 Fe0.172 Mn0.172 Ni0.172 ,7.3043043043043046,0.13926691190023455,5.32638984781514,-10.844606368129892,14.873739562039967,1.3158258258258262,9456.0038101787,-0.056332810309760464,0.1039713885114762,76.96296296296295,1670.6203703703711,3.9375075075075086,1,0,0,0,0,0.0,0.0,0.13913913913913914,0.0,0.0,0.0,0.0,0.17217217217217218,0.17217217217217218,0.17217217217217218,0.17217217217217218,0.17217217217217218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0
118,Al0.143 Co0.143 Cr0.143 Fe0.143 Ni0.429 ,8.0,0.11806259149368215,5.1040628718678045,-11.346938775510207,12.26446608287207,1.3557142857142856,12517.27538681076,-0.05469447270150237,0.1025387095375096,75.14285714285714,1688.1785714285709,4.211428571428572,1,0,0,0,0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.4285714285714286,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0
119,Al0.143 Co0.143 Cu0.143 Fe0.143 Ni0.429 ,8.714285714285715,0.1015592719267212,5.0294042028690855,-5.959183673469387,12.26446608287207,1.3671428571428572,12855.002631049214,-0.04803896248458668,0.08504801097393687,65.57142857142857,1577.8357142857142,4.1242857142857146,1,0,0,0,0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.4285714285714286,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.6
120,Al0.143 Co0.143 Fe0.143 Ni0.143 Ti0.143 V0.143 Zr0.143 ,6.1428571428571415,0.19448519171370954,9.413296593869038,-31.428571428571423,16.17919618432575,1.397142857142857,8479.27528138711,-0.07239992455626215,0.1469503507420461,54.71428571428571,1781.1785714285709,4.701428571428571,1,0,0,0,0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,790.0
121,Al0.143 Co0.286 Fe0.286 Ni0.286 ,8.142857142857142,0.09707981147446856,5.123177534195074,-9.469387755102039,11.239356787907877,1.3557142857142856,12186.974733218594,-0.03985205159341691,0.06782503800647764,70.28571428571428,1648.1785714285709,4.23,1,0,0,0,0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0
122,Al0.143 Co0.429 Cu0.143 Fe0.143 Ni0.143 ,8.428571428571429,0.09731077923386508,4.9724562022078285,-4.979591836734696,12.26446608287207,1.3299999999999998,12186.974733218594,-0.047519685993770995,0.08444378474400166,65.28571428571429,1589.8357142857144,4.11,1,0,0,0,0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.4285714285714286,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0
124,Al0.149 Co0.213 Cr0.213 Fe0.213 Ni0.213 ,7.468531468531469,0.11638500125659013,5.181544654602034,-10.57176190442924,13.308576647129508,1.3332367632367634,10944.81657266814,-0.06244776356561596,0.11528603530274,77.92007992007994,1720.3499000999002,4.166673326673327,1,0,0,0,0,0.0,0.0,0.14885114885114886,0.0,0.0,0.0,0.0,0.2127872127872128,0.0,0.2127872127872128,0.2127872127872128,0.2127872127872128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0
125,Al0.149 Cr0.213 Fe0.213 Mn0.213 Ni0.213 ,7.042957042957043,0.13773467590721125,5.468979128387295,-10.75287549613224,13.308576647129508,1.3374925074925077,8532.764520086464,-0.06164734612747344,0.11306021951578965,78.55844155844156,1666.94030969031,3.8538761238761228,1,0,0,0,0,0.0,0.0,0.14885114885114886,0.0,0.0,0.0,0.0,0.2127872127872128,0.2127872127872128,0.2127872127872128,0.2127872127872128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0
126,Al0.150 Co0.170 Cr0.170 Fe0.170 Mn0.170 Ni0.170 ,7.250000000000001,0.1391949711735305,5.425236914144263,-11.267600000000002,14.888967636339462,1.3372,9406.531954890765,-0.05880284566454792,0.10995123149137033,76.32000000000002,1661.3175000000006,3.9306,1,0,0,0,0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0
